uuid,file_name,file_path,file_type,evidence_category,category,subject,file_size_bytes,confidence_score,location_path
doc-0969,415018DGarcia-Deerey072925 Ex 059.pdf,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits\415018DGarcia-Deerey072925 Ex 059.pdf,PDF,deposition,Deposition/Transcript,415018DGarcia Deerey072925 Ex 059,653629,95,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits
doc-0970,415018DGarcia-Deerey072925 Ex 060.pdf,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits\415018DGarcia-Deerey072925 Ex 060.pdf,PDF,deposition,Deposition/Transcript,415018DGarcia Deerey072925 Ex 060,342028,95,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits
doc-0971,415018DGarcia-Deerey072925 Ex 061.pdf,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits\415018DGarcia-Deerey072925 Ex 061.pdf,PDF,deposition,Deposition/Transcript,415018DGarcia Deerey072925 Ex 061,115192,95,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits
doc-0972,415018DGarcia-Deerey072925 Ex 062.pdf,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits\415018DGarcia-Deerey072925 Ex 062.pdf,PDF,deposition,Deposition/Transcript,415018DGarcia Deerey072925 Ex 062,2345550,95,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits
doc-0973,415018DGarcia-Deerey072925 Ex 063.pdf,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits\415018DGarcia-Deerey072925 Ex 063.pdf,PDF,deposition,Deposition/Transcript,415018DGarcia Deerey072925 Ex 063,416388,95,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits
doc-0974,415018DGarcia-Deerey072925 Ex 064.pdf,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits\415018DGarcia-Deerey072925 Ex 064.pdf,PDF,deposition,Deposition/Transcript,415018DGarcia Deerey072925 Ex 064,289164,95,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits
doc-0975,415018DGarcia-Deerey072925 Ex 065.pdf,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits\415018DGarcia-Deerey072925 Ex 065.pdf,PDF,deposition,Deposition/Transcript,415018DGarcia Deerey072925 Ex 065,166333,95,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits
doc-0976,415018DGarcia-Deerey072925 Ex 066.pdf,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits\415018DGarcia-Deerey072925 Ex 066.pdf,PDF,deposition,Deposition/Transcript,415018DGarcia Deerey072925 Ex 066,128297,95,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits
doc-0977,415018DGarcia-Deerey072925 Ex 067.pdf,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits\415018DGarcia-Deerey072925 Ex 067.pdf,PDF,deposition,Deposition/Transcript,415018DGarcia Deerey072925 Ex 067,204818,95,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits
doc-0978,415018DGarcia-Deerey072925 Ex 068.pdf,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits\415018DGarcia-Deerey072925 Ex 068.pdf,PDF,deposition,Deposition/Transcript,415018DGarcia Deerey072925 Ex 068,315259,95,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits
doc-0979,415018DGarcia-Deerey072925 Ex 069.pdf,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits\415018DGarcia-Deerey072925 Ex 069.pdf,PDF,deposition,Deposition/Transcript,415018DGarcia Deerey072925 Ex 069,196367,95,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits
doc-0980,415018DGarcia-Deerey072925 Ex 070.pdf,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits\415018DGarcia-Deerey072925 Ex 070.pdf,PDF,deposition,Deposition/Transcript,415018DGarcia Deerey072925 Ex 070,496232,95,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits
doc-0981,415018DGarcia-Deerey072925 Ex 071.pdf,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits\415018DGarcia-Deerey072925 Ex 071.pdf,PDF,deposition,Deposition/Transcript,415018DGarcia Deerey072925 Ex 071,330088,95,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits
doc-0982,415018DGarcia-Deerey072925 Ex 072.pdf,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits\415018DGarcia-Deerey072925 Ex 072.pdf,PDF,deposition,Deposition/Transcript,415018DGarcia Deerey072925 Ex 072,473758,95,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits
doc-0983,415018DGarcia-Deerey072925 Ex 073.pdf,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits\415018DGarcia-Deerey072925 Ex 073.pdf,PDF,deposition,Deposition/Transcript,415018DGarcia Deerey072925 Ex 073,204379,95,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits
doc-0984,415018DGarcia-Deerey072925 Ex 074.pdf,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits\415018DGarcia-Deerey072925 Ex 074.pdf,PDF,deposition,Deposition/Transcript,415018DGarcia Deerey072925 Ex 074,158805,95,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits
doc-0985,415018DGarcia-Deerey072925 Ex 075.pdf,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits\415018DGarcia-Deerey072925 Ex 075.pdf,PDF,deposition,Deposition/Transcript,415018DGarcia Deerey072925 Ex 075,847295,95,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits
doc-0986,415018DGarcia-Deerey072925 Ex 076.pdf,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits\415018DGarcia-Deerey072925 Ex 076.pdf,PDF,deposition,Deposition/Transcript,415018DGarcia Deerey072925 Ex 076,23550834,95,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits
doc-0987,415018DGarcia-Deerey072925 Ex 077.pdf,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits\415018DGarcia-Deerey072925 Ex 077.pdf,PDF,deposition,Deposition/Transcript,415018DGarcia Deerey072925 Ex 077,599713,95,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits
doc-0988,415018DGarcia-Deerey072925 Ex 078.pdf,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits\415018DGarcia-Deerey072925 Ex 078.pdf,PDF,deposition,Deposition/Transcript,415018DGarcia Deerey072925 Ex 078,8426198,95,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits
doc-0989,415018DGarcia-Deerey072925 Ex 079.pdf,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits\415018DGarcia-Deerey072925 Ex 079.pdf,PDF,deposition,Deposition/Transcript,415018DGarcia Deerey072925 Ex 079,154415,95,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits
doc-0990,415018DGarcia-Deerey072925 Ex 080.pdf,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits\415018DGarcia-Deerey072925 Ex 080.pdf,PDF,deposition,Deposition/Transcript,415018DGarcia Deerey072925 Ex 080,627202,95,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits
doc-0991,415018DGarcia-Deerey072925 Ex 081.pdf,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits\415018DGarcia-Deerey072925 Ex 081.pdf,PDF,deposition,Deposition/Transcript,415018DGarcia Deerey072925 Ex 081,129192,95,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits
doc-0992,415018DGarcia-Deerey072925 Ex 082.pdf,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits\415018DGarcia-Deerey072925 Ex 082.pdf,PDF,deposition,Deposition/Transcript,415018DGarcia Deerey072925 Ex 082,562294,95,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits
doc-0993,415018DGarcia-Deerey072925 Ex 083.pdf,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits\415018DGarcia-Deerey072925 Ex 083.pdf,PDF,deposition,Deposition/Transcript,415018DGarcia Deerey072925 Ex 083,139745,95,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits
doc-0994,415018DGarcia-Deerey072925 Ex 084.pdf,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits\415018DGarcia-Deerey072925 Ex 084.pdf,PDF,deposition,Deposition/Transcript,415018DGarcia Deerey072925 Ex 084,244564,95,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits
doc-0995,415018DGarcia-Deerey072925 Ex 085.pdf,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits\415018DGarcia-Deerey072925 Ex 085.pdf,PDF,deposition,Deposition/Transcript,415018DGarcia Deerey072925 Ex 085,479317,95,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits
doc-0996,415018DGarcia-Deerey072925 Ex 086.pdf,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits\415018DGarcia-Deerey072925 Ex 086.pdf,PDF,deposition,Deposition/Transcript,415018DGarcia Deerey072925 Ex 086,283262,95,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits
doc-0997,415018DGarcia-Deerey072925 Ex 087.pdf,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits\415018DGarcia-Deerey072925 Ex 087.pdf,PDF,deposition,Deposition/Transcript,415018DGarcia Deerey072925 Ex 087,221186,95,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits
doc-0998,415018DGarcia-Deerey072925 Ex 088.pdf,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits\415018DGarcia-Deerey072925 Ex 088.pdf,PDF,deposition,Deposition/Transcript,415018DGarcia Deerey072925 Ex 088,2315568,95,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits
doc-0999,415018DGarcia-Deerey072925 Ex 089.pdf,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits\415018DGarcia-Deerey072925 Ex 089.pdf,PDF,deposition,Deposition/Transcript,415018DGarcia Deerey072925 Ex 089,183004,95,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits
doc-1000,415018DGarcia-Deerey072925 Ex 090.pdf,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits\415018DGarcia-Deerey072925 Ex 090.pdf,PDF,deposition,Deposition/Transcript,415018DGarcia Deerey072925 Ex 090,160996,95,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits
doc-1001,415018DGarcia-Deerey072925 Ex 091.pdf,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits\415018DGarcia-Deerey072925 Ex 091.pdf,PDF,deposition,Deposition/Transcript,415018DGarcia Deerey072925 Ex 091,775890,95,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits
doc-1002,415018DGarcia-Deerey072925 Ex 092.pdf,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits\415018DGarcia-Deerey072925 Ex 092.pdf,PDF,deposition,Deposition/Transcript,415018DGarcia Deerey072925 Ex 092,123872,95,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits
doc-1003,415018DGarcia-Deerey072925 Ex 093.pdf,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits\415018DGarcia-Deerey072925 Ex 093.pdf,PDF,deposition,Deposition/Transcript,415018DGarcia Deerey072925 Ex 093,454392,95,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits
doc-1004,415018DGarcia-Deerey072925 Ex 094.pdf,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits\415018DGarcia-Deerey072925 Ex 094.pdf,PDF,deposition,Deposition/Transcript,415018DGarcia Deerey072925 Ex 094,839076,95,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits
doc-1005,415018DGarcia-Deerey072925 Ex 095.pdf,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits\415018DGarcia-Deerey072925 Ex 095.pdf,PDF,deposition,Deposition/Transcript,415018DGarcia Deerey072925 Ex 095,318900,95,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits
doc-1006,415018DGarcia-Deerey072925 Ex 096.pdf,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits\415018DGarcia-Deerey072925 Ex 096.pdf,PDF,deposition,Deposition/Transcript,415018DGarcia Deerey072925 Ex 096,125229,95,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits
doc-1007,415018DGarcia-Deerey072925 Ex 097.pdf,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits\415018DGarcia-Deerey072925 Ex 097.pdf,PDF,deposition,Deposition/Transcript,415018DGarcia Deerey072925 Ex 097,270349,95,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits
doc-1008,415018DGarcia-Deerey072925 Ex 098.pdf,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits\415018DGarcia-Deerey072925 Ex 098.pdf,PDF,deposition,Deposition/Transcript,415018DGarcia Deerey072925 Ex 098,252404,95,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits
doc-1009,415018DGarcia-Deerey072925 Ex 099.pdf,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits\415018DGarcia-Deerey072925 Ex 099.pdf,PDF,deposition,Deposition/Transcript,415018DGarcia Deerey072925 Ex 099,111381,95,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits
doc-1010,415018DGarcia-Deerey072925 Ex 100.pdf,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits\415018DGarcia-Deerey072925 Ex 100.pdf,PDF,deposition,Deposition/Transcript,415018DGarcia Deerey072925 Ex 100,318474,95,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits
doc-1011,415018DGarcia-Deerey072925 Ex 101.pdf,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits\415018DGarcia-Deerey072925 Ex 101.pdf,PDF,deposition,Deposition/Transcript,415018DGarcia Deerey072925 Ex 101,1078906,95,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits
doc-1012,415018DGarcia-Deerey072925 Ex 102.pdf,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits\415018DGarcia-Deerey072925 Ex 102.pdf,PDF,deposition,Deposition/Transcript,415018DGarcia Deerey072925 Ex 102,1374809,95,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits
doc-1013,415018DGarcia-Deerey072925 Ex 103.pdf,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits\415018DGarcia-Deerey072925 Ex 103.pdf,PDF,deposition,Deposition/Transcript,415018DGarcia Deerey072925 Ex 103,787144,95,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits
doc-1014,415018DGarcia-Deerey072925 Ex 104.pdf,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits\415018DGarcia-Deerey072925 Ex 104.pdf,PDF,deposition,Deposition/Transcript,415018DGarcia Deerey072925 Ex 104,1401465,95,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits
doc-1015,415018DGarcia-Deerey072925 Ex 105.pdf,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits\415018DGarcia-Deerey072925 Ex 105.pdf,PDF,deposition,Deposition/Transcript,415018DGarcia Deerey072925 Ex 105,396417,95,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits
doc-1016,415018DGarcia-Deerey072925 Ex 106.pdf,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits\415018DGarcia-Deerey072925 Ex 106.pdf,PDF,deposition,Deposition/Transcript,415018DGarcia Deerey072925 Ex 106,337598,95,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits
doc-1017,415018DGarcia-Deerey072925 Ex 107.pdf,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits\415018DGarcia-Deerey072925 Ex 107.pdf,PDF,deposition,Deposition/Transcript,415018DGarcia Deerey072925 Ex 107,227693,95,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits
doc-1018,415018DGarcia-Deerey072925 Ex 108.pdf,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits\415018DGarcia-Deerey072925 Ex 108.pdf,PDF,deposition,Deposition/Transcript,415018DGarcia Deerey072925 Ex 108,346402,95,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits
doc-1019,415018DGarcia-Deerey072925 Ex 109.pdf,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits\415018DGarcia-Deerey072925 Ex 109.pdf,PDF,deposition,Deposition/Transcript,415018DGarcia Deerey072925 Ex 109,220922,95,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits
doc-1020,415018DGarcia-Deerey072925 Ex 110.pdf,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits\415018DGarcia-Deerey072925 Ex 110.pdf,PDF,deposition,Deposition/Transcript,415018DGarcia Deerey072925 Ex 110,472742,95,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits
doc-1021,415018DGarcia-Deerey072925 Ex 111.pdf,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits\415018DGarcia-Deerey072925 Ex 111.pdf,PDF,deposition,Deposition/Transcript,415018DGarcia Deerey072925 Ex 111,230368,95,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits
doc-1022,415018DGarcia-Deerey072925 Ex 112.pdf,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits\415018DGarcia-Deerey072925 Ex 112.pdf,PDF,deposition,Deposition/Transcript,415018DGarcia Deerey072925 Ex 112,359353,95,\\adam\DataPool\Projects\2026-001_Kara_Murphy_vs_Danny_Garcia\Danny Garcia Transcript and Exhibits 7.29.25\Exhibits
